MES;DIA;PROVINCIA;CANTÓN;HORA;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
ENERO;LUNES;TUNGURAHUA;AMBATO;21:00 A 21:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;PICHINCHA;QUITO;21:00 A 21:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;LUNES;MANABÍ;SUCRE;22:00 A 22:59;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;MANABÍ;PORTOVIEJO;00:00 A 00:59;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MARTES;MANABÍ;PORTOVIEJO;00:00 A 00:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;SANTA ELENA;SALINAS;01:00 A 01:59;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;EL ORO;PIÑAS;05:00 A 05:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;06:00 A 06:59;URBANA;0;2;2;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MARTES;TUNGURAHUA;AMBATO;07:00 A 07:59;URBANA;0;0;0;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;MARTES;GUAYAS;DAULE;07:00 A 07:59;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;LOJA;LOJA;08:00 A 08:59;URBANA;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;PEDRO MONCAYO;09:00 A 09:59;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;10:00 A 10:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;MANABÍ;PORTOVIEJO;10:00 A 10:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;PICHINCHA;QUITO;10:00 A 10:59;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MARTES;GUAYAS;GUAYAQUIL;12:00 A 12:59;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MARTES;PICHINCHA;QUITO;12:00 A 12:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;12:00 A 12:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;LOS RÍOS;QUEVEDO;13:00 A 13:59;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;AZUAY;SANTA ISABEL;13:00 A 13:59;RURAL;0;2;2;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;MARTES;LOJA;LOJA;15:00 A 15:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;AZUAY;CUENCA;15:00 A 15:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;LOJA;LOJA;15:00 A 15:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;16:00 A 16:59;URBANA;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;IMBABURA;COTACACHI;16:00 A 16:59;URBANA;1;0;1;ATROPELLOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;SANTA ELENA;SANTA ELENA;16:00 A 16:59;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;AZUAY;CUENCA;16:00 A 16:59;RURAL;0;2;2;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;MARTES;GUAYAS;NARANJITO;16:00 A 16:59;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;GUAYAS;GUAYAQUIL;16:00 A 16:59;URBANA;0;2;2;CHOQUES;OTRAS CAUSAS
ENERO;MARTES;GUAYAS;GUAYAQUIL;17:00 A 17:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;DURAN;18:00 A 18:59;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;PICHINCHA;QUITO;18:00 A 18:59;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ENERO;MARTES;GUAYAS;GUAYAQUIL;18:00 A 18:59;URBANA;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;LOS RÍOS;BUENA FE;18:00 A 18:59;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;LOS RÍOS;QUEVEDO;18:00 A 18:59;RURAL;0;4;4;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;GUAYAS;GUAYAQUIL;19:00 A 19:59;URBANA;1;0;1;ATROPELLOS;OTRAS CAUSAS
ENERO;MARTES;SANTA ELENA;LA LIBERTAD;20:00 A 20:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;EL ORO;MACHALA;20:00 A 20:59;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;MARTES;GUAYAS;GUAYAQUIL;20:00 A 20:59;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;21:00 A 21:59;RURAL;0;5;5;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;PICHINCHA;QUITO;21:00 A 21:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MARTES;GUAYAS;GUAYAQUIL;22:00 A 22:59;URBANA;0;1;1;ROZAMIENTOS;MAL ESTADO DE LA VÍA
ENERO;MARTES;GUAYAS;SAN JACINTO DE YAGUACHI;22:00 A 22:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MARTES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;23:00 A 23:59;URBANA;1;0;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;01:00 A 01:59;RURAL;2;0;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;03:00 A 03:59;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;EL ORO;MACHALA;03:00 A 03:59;URBANA;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;GUAYAS;DAULE;06:00 A 06:59;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;06:00 A 06:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;CHIMBORAZO;GUANO;06:00 A 06:59;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;AZUAY;CUENCA;06:00 A 06:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;06:00 A 06:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;07:00 A 07:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;SAN JACINTO DE YAGUACHI;07:00 A 07:59;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;MANABÍ;MANTA;07:00 A 07:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;LOS RÍOS;MONTALVO;08:00 A 08:59;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;SANTA LUCIA;09:00 A 09:59;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;PICHINCHA;QUITO;09:00 A 09:59;URBANA;0;0;0;CHOQUES;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;MANABÍ;PORTOVIEJO;09:00 A 09:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;SANTA ELENA;LA LIBERTAD;10:00 A 10:59;URBANA;0;4;4;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;PICHINCHA;QUITO;10:00 A 10:59;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;11:00 A 11:59;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;PICHINCHA;MEJIA;11:00 A 11:59;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;PALESTINA;11:00 A 11:59;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;11:00 A 11:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;LOS RÍOS;VALENCIA;12:00 A 12:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;LOS RÍOS;BABAHOYO;12:00 A 12:59;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;12:00 A 12:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;LOJA;LOJA;13:00 A 13:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;13:00 A 13:59;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;13:00 A 13:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;14:00 A 14:59;URBANA;0;0;0;ESTRELLAMIENTOS;OTRAS CAUSAS
ENERO;MIÉRCOLES;PICHINCHA;QUITO;14:00 A 14:59;RURAL;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;PICHINCHA;QUITO;15:00 A 15:59;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;MIÉRCOLES;TUNGURAHUA;AMBATO;15:00 A 15:59;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;MIÉRCOLES;LOS RÍOS;QUEVEDO;15:00 A 15:59;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;COTOPAXI;LATACUNGA;15:00 A 15:59;RURAL;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;ESMERALDAS;ESMERALDAS;16:00 A 16:59;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;16:00 A 16:59;URBANA;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;AZUAY;CUENCA;16:00 A 16:59;URBANA;0;2;2;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;SUCUMBÍOS;LAGO AGRIO;17:00 A 17:59;RURAL;1;0;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;GUAYAS;GUAYAQUIL;18:00 A 18:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;LOS RÍOS;QUEVEDO;18:00 A 18:59;URBANA;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
ENERO;MIÉRCOLES;MANABÍ;MANTA;20:00 A 20:59;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;MANABÍ;MANTA;20:00 A 20:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;MIÉRCOLES;PICHINCHA;QUITO;21:00 A 21:59;RURAL;0;2;2;OTROS;EMBRIAGUEZ O DROGA
ENERO;JUEVES;LOS RÍOS;QUEVEDO;01:00 A 01:59;URBANA;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;EL ORO;PIÑAS;04:00 A 04:59;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;MANABÍ;PORTOVIEJO;04:00 A 04:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;GUAYAS;DAULE;06:00 A 06:59;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;LOJA;LOJA;06:00 A 06:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;IMBABURA;IBARRA;06:00 A 06:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;07:00 A 07:59;URBANA;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;JUEVES;PICHINCHA;QUITO;07:00 A 07:59;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;GUAYAS;GUAYAQUIL;07:00 A 07:59;URBANA;0;0;0;OTROS;OTRAS CAUSAS
ENERO;JUEVES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;08:00 A 08:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;GUAYAS;GUAYAQUIL;08:00 A 08:59;URBANA;0;1;1;PÉRDIDA DE PISTA;MAL ESTADO DE LA VÍA
ENERO;JUEVES;PICHINCHA;QUITO;08:00 A 08:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;GUAYAS;GUAYAQUIL;09:00 A 09:59;URBANA;1;1;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;GUAYAS;DAULE;09:00 A 09:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;GUAYAS;GUAYAQUIL;09:00 A 09:59;URBANA;0;3;3;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;AZUAY;CUENCA;12:00 A 12:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;LOJA;LOJA;12:00 A 12:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;GUAYAS;GUAYAQUIL;13:00 A 13:59;URBANA;0;1;1;ATROPELLOS;MAL REBASAMIENTO INVADIR CARRIL
ENERO;JUEVES;GUAYAS;GUAYAQUIL;15:00 A 15:59;URBANA;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;CHIMBORAZO;RIOBAMBA;16:00 A 16:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;GUAYAS;GUAYAQUIL;16:00 A 16:59;URBANA;1;0;1;ATROPELLOS;MAL ESTADO DE LA VÍA
ENERO;JUEVES;PICHINCHA;QUITO;16:00 A 16:59;URBANA;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;PICHINCHA;QUITO;16:00 A 16:59;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;JUEVES;GUAYAS;GUAYAQUIL;17:00 A 17:59;URBANA;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;GUAYAS;GUAYAQUIL;17:00 A 17:59;URBANA;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;MANABÍ;PORTOVIEJO;18:00 A 18:59;URBANA;0;1;1;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;JUEVES;GUAYAS;SAMBORONDON;18:00 A 18:59;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;PICHINCHA;QUITO;18:00 A 18:59;URBANA;0;0;0;ROZAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;JUEVES;PICHINCHA;QUITO;19:00 A 19:59;URBANA;0;1;1;OTROS;EXCESO VELOCIDAD
ENERO;JUEVES;GUAYAS;GUAYAQUIL;19:00 A 19:59;URBANA;0;1;1;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;JUEVES;ESMERALDAS;ELOY ALFARO;19:00 A 19:59;RURAL;0;2;2;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;JUEVES;GUAYAS;SAN JACINTO DE YAGUACHI;22:00 A 22:59;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;JUEVES;GUAYAS;DAULE;23:00 A 23:59;RURAL;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;LOJA;LOJA;00:00 A 00:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;TUNGURAHUA;AMBATO;02:00 A 02:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;CHIMBORAZO;ALAUSI;02:00 A 02:59;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;IMBABURA;IBARRA;03:00 A 03:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;GUAYAS;ISIDRO AYORA;04:00 A 04:59;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;GUAYAS;GUAYAQUIL;06:00 A 06:59;URBANA;0;1;1;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;VIERNES;GUAYAS;GUAYAQUIL;07:00 A 07:59;URBANA;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
ENERO;VIERNES;GUAYAS;PALESTINA;07:00 A 07:59;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;GUAYAS;GUAYAQUIL;08:00 A 08:59;URBANA;0;1;1;ESTRELLAMIENTOS;DAÑOS MECÁNICOS
ENERO;VIERNES;LOS RÍOS;QUEVEDO;09:00 A 09:59;URBANA;0;3;3;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;GUAYAS;GUAYAQUIL;09:00 A 09:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;PICHINCHA;QUITO;09:00 A 09:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;MANABÍ;PAJAN;09:00 A 09:59;RURAL;0;12;12;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;GUAYAS;GUAYAQUIL;11:00 A 11:59;URBANA;0;0;0;ESTRELLAMIENTOS;DAÑOS MECÁNICOS
ENERO;VIERNES;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;12:00 A 12:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;GUAYAS;GUAYAQUIL;14:00 A 14:59;URBANA;0;2;2;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;PICHINCHA;QUITO;14:00 A 14:59;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
ENERO;VIERNES;LOS RÍOS;BABAHOYO;14:00 A 14:59;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;GUAYAS;SAN JACINTO DE YAGUACHI;15:00 A 15:59;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;PICHINCHA;QUITO;15:00 A 15:59;URBANA;0;2;2;OTROS;OTRAS CAUSAS
ENERO;VIERNES;PICHINCHA;QUITO;15:00 A 15:59;RURAL;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;PICHINCHA;QUITO;16:00 A 16:59;URBANA;0;1;1;ATROPELLOS;EMBRIAGUEZ O DROGA
ENERO;VIERNES;EL ORO;MACHALA;16:00 A 16:59;URBANA;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;AZUAY;CUENCA;17:00 A 17:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;PICHINCHA;QUITO;19:00 A 19:59;URBANA;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;VIERNES;CHIMBORAZO;RIOBAMBA;19:00 A 19:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;GUAYAS;MILAGRO;19:00 A 19:59;URBANA;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;PICHINCHA;QUITO;20:00 A 20:59;RURAL;0;1;1;ATROPELLOS;EMBRIAGUEZ O DROGA
ENERO;VIERNES;EL ORO;MACHALA;20:00 A 20:59;URBANA;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;LOS RÍOS;BUENA FE;20:00 A 20:59;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;EL ORO;MACHALA;20:00 A 20:59;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;ESMERALDAS;ESMERALDAS;20:00 A 20:59;URBANA;0;0;0;ESTRELLAMIENTOS;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;GUAYAS;GUAYAQUIL;20:00 A 20:59;URBANA;0;1;1;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
ENERO;VIERNES;PICHINCHA;QUITO;21:00 A 21:59;RURAL;1;0;1;ATROPELLOS;EXCESO VELOCIDAD
ENERO;VIERNES;GUAYAS;DAULE;21:00 A 21:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;PICHINCHA;QUITO;22:00 A 22:59;URBANA;0;1;1;ATROPELLOS;EMBRIAGUEZ O DROGA
ENERO;VIERNES;GUAYAS;GUAYAQUIL;22:00 A 22:59;URBANA;0;2;2;ESTRELLAMIENTOS;EMBRIAGUEZ O DROGA
ENERO;VIERNES;GUAYAS;GUAYAQUIL;22:00 A 22:59;URBANA;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;GUAYAS;GUAYAQUIL;22:00 A 22:59;URBANA;0;1;1;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;VIERNES;GUAYAS;PLAYAS;23:00 A 23:59;URBANA;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
ENERO;VIERNES;EL ORO;MACHALA;23:00 A 23:59;URBANA;0;1;1;CHOQUES;EXCESO VELOCIDAD
ENERO;SÁBADO;GUAYAS;MILAGRO;00:00 A 00:59;URBANA;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;SÁBADO;PICHINCHA;QUITO;00:00 A 00:59;URBANA;0;2;2;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;SÁBADO;PICHINCHA;QUITO;00:00 A 00:59;URBANA;0;2;2;PÉRDIDA DE PISTA;EXCESO VELOCIDAD
ENERO;SÁBADO;AZUAY;CUENCA;02:00 A 02:59;URBANA;1;0;1;CHOQUES;EMBRIAGUEZ O DROGA
ENERO;SÁBADO;SANTA ELENA;SANTA ELENA;02:00 A 02:59;RURAL;0;5;5;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;SÁBADO;PICHINCHA;QUITO;03:00 A 03:59;URBANA;0;2;2;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
ENERO;SÁBADO;MANABÍ;EL CARMEN;03:00 A 03:59;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
